,log_spy_change,22_IV_AVG,5_IV_AVG,1_IV_AVG,jobless_claims,day_of_week,day_of_month,SPY_VOL,VIX_level,60_VIX_AVG
2013-05-28,0.005970917272130115,0.16840578073860968,0.17105418663962563,0.17625221521537643,353000.0,1.0,28.0,143679800.0,14.48,13.395833333333334
2013-05-29,-0.006515479051673908,0.16845444114202424,0.17282374184103172,0.1765332390858574,353000.0,2.0,29.0,160363400.0,14.83,13.409500000000001
2013-05-30,0.0036852540996560787,0.1687520813779842,0.1739265419205257,0.17412491041074862,353000.0,3.0,30.0,107793800.0,14.53,13.427
2013-06-03,0.0054912218016987075,0.16944587271043607,0.17596107840397252,0.1838187776515262,346000.0,0.0,3.0,168390700.0,16.28,13.526833333333334
2013-06-04,-0.004818453349168415,0.1703021716720962,0.1792281824211588,0.18541176974228527,346000.0,1.0,4.0,157631500.0,16.27,13.588166666666666
2013-06-05,-0.014099879472963673,0.17118129134691606,0.1815851130216286,0.18803686821772556,346000.0,2.0,5.0,211737800.0,17.5,13.687166666666666
2013-06-06,0.009012357296379723,0.17217753480486062,0.18344430206626894,0.18582918430905898,346000.0,3.0,6.0,200225500.0,16.63,13.759833333333335
2013-06-11,-0.010369089265039995,0.17290938576405668,0.18639091829892102,0.188857991574009,337000.0,1.0,11.0,159505400.0,17.07,13.980166666666666
2013-06-13,0.015094205751076815,0.17376358303257725,0.1873649089665284,0.1886887309895631,337000.0,3.0,13.0,163587800.0,16.41,14.100999999999999
2013-06-14,-0.006292296028847532,0.17467957857743194,0.18636180038926375,0.18039622685596213,337000.0,4.0,14.0,141197500.0,17.15,14.175666666666666
2013-06-17,0.0076919310889291105,0.17542538910775912,0.1853709073772297,0.18308240315755528,353000.0,0.0,17.0,136295600.0,16.8,14.2225
2013-06-18,0.007874551396460218,0.17629554855524432,0.18484051022389808,0.18317719854240097,353000.0,1.0,18.0,114695600.0,16.61,14.273166666666668
2013-06-21,-0.0020723277989077448,0.17810181804124464,0.18808952785977473,0.20510307975339218,353000.0,4.0,21.0,271956800.0,18.9,14.546
2013-06-24,-0.012716515703310241,0.17984872214271663,0.19116519070748259,0.20406704522810237,347000.0,0.0,24.0,222329000.0,20.11,14.669500000000001
2013-06-25,0.009568295133275609,0.1812215893243448,0.19449446429052766,0.1970425947711875,347000.0,1.0,25.0,162262200.0,18.47,14.751
2013-06-26,0.009852246053934722,0.18240699099109525,0.19588563921155386,0.1900382777626863,347000.0,2.0,26.0,134848000.0,17.21,14.824833333333334
2013-06-27,0.005852721999492509,0.18298162437533583,0.19628130277911715,0.18515551638021738,347000.0,3.0,27.0,129483700.0,16.86,14.869
2013-07-01,0.005842536371774138,0.18395562426297588,0.1937384840594513,0.19238898615506284,340000.0,0.0,1.0,131954800.0,16.37,14.959333333333335
2013-07-02,-0.0009299935337490438,0.1848173230287677,0.19025364219908006,0.18664283592624625,340000.0,1.0,2.0,154863700.0,16.44,15.013499999999999
2013-07-03,0.0004340723730768062,0.1853957296906776,0.18711229455990222,0.18133585657529833,340000.0,2.0,3.0,75216400.0,16.2,15.0695
2013-07-08,0.005688567789217759,0.1854436183210882,0.18404456802802982,0.17469964510332422,351000.0,0.0,8.0,108092500.0,14.78,15.154
2013-07-09,0.007171587761675207,0.18585246161625915,0.18262762518200937,0.17807080215011523,351000.0,1.0,9.0,119298000.0,14.35,15.192166666666667
2013-07-10,0.00036326592024902,0.1857825455767799,0.17909264042036332,0.17471406234683262,351000.0,2.0,10.0,121410100.0,14.21,15.141166666666667
2013-07-11,0.013528751408001829,0.18561931309156546,0.17635249811734216,0.17294212441114032,351000.0,3.0,11.0,135592200.0,14.01,15.142
2013-07-16,-0.0037536315038790907,0.18545821903715035,0.17420149504500568,0.17058084121361605,344000.0,1.0,16.0,88702100.0,14.42,15.0255
2013-07-17,0.0025635271958701655,0.18465213343023415,0.17247854488421482,0.16608489429936987,344000.0,2.0,17.0,92873900.0,13.78,15.015333333333334
2013-07-18,0.005462860339627249,0.18434418228433505,0.17259175336069274,0.1786368445325048,344000.0,3.0,18.0,103620100.0,13.77,15.020166666666666
2013-07-19,0.0017749561293033693,0.18332087862070345,0.17075377841489225,0.1655241876178302,344000.0,4.0,19.0,103831700.0,12.54,15.002333333333333
2013-07-22,0.0019488121557317886,0.1823305657114921,0.16897381359394598,0.16404230030640898,355000.0,0.0,22.0,79428600.0,12.29,14.980166666666666
2013-07-23,-0.0021261583786908772,0.1812231207944506,0.16775648603104204,0.1644942033990964,355000.0,1.0,23.0,80829700.0,12.66,14.964333333333334
2013-07-24,-0.0036723075949434674,0.1800815168512168,0.1672541960188519,0.16357344423841905,355000.0,2.0,24.0,112914000.0,13.18,14.9555
2013-07-25,0.0024299256504837353,0.17948746467146035,0.164992242892615,0.1673270789013203,355000.0,3.0,25.0,111088600.0,12.97,14.946333333333333
2013-07-26,0.0010650101775499612,0.17854124747961767,0.16434053035645232,0.16226562493701696,355000.0,4.0,26.0,107814600.0,12.72,14.916833333333333
2013-07-29,-0.0030796885733942424,0.17773710323807,0.16462927534084085,0.16548602522835157,334000.0,0.0,29.0,79695000.0,13.39,14.9135
2013-07-30,0.0,0.17583321984164124,0.16437396366741358,0.16321764503195993,334000.0,1.0,30.0,85209600.0,13.39,14.922500000000001
2013-08-01,0.011491990437654856,0.17420863894151659,0.16532452790480173,0.16832626542535992,334000.0,3.0,1.0,110438400.0,12.94,14.9375
2013-08-02,0.0016978019894652902,0.172833499172835,0.1652170160965762,0.16678951986019264,334000.0,4.0,2.0,91116700.0,11.98,14.926166666666667
2013-08-05,-0.0014634863106168453,0.17140458467140685,0.16448432285542608,0.15860215873126643,339000.0,0.0,5.0,54072700.0,11.84,14.904666666666666
2013-08-08,0.003658096045273012,0.17040555558533,0.16402249310706118,0.163176876486527,339000.0,3.0,8.0,102181300.0,12.73,14.913333333333332
2013-08-09,-0.002889949217602242,0.16958987166407216,0.16626775207814737,0.17444393988739082,339000.0,4.0,9.0,91757700.0,13.41,14.923333333333334
2013-08-12,-0.0011819456525848588,0.16863859373953846,0.16574544331037616,0.165714721586504,327000.0,0.0,12.0,68593300.0,12.81,14.919
2013-08-14,-0.0051425914107607685,0.1681159343295539,0.1663550092494653,0.16983734955563837,327000.0,2.0,14.0,79829200.0,13.04,14.917
2013-08-15,-0.014084739461435554,0.1682412338699205,0.17012582450148983,0.177456234991389,327000.0,3.0,15.0,152931800.0,14.73,14.939666666666666
2013-08-19,-0.006412592940947696,0.16806972202311565,0.17234995750826626,0.17429754152040922,340000.0,0.0,19.0,96437600.0,15.1,14.966000000000001
2013-08-20,0.004903887443809497,0.16815430879703988,0.17277616380542118,0.17657497137316527,340000.0,1.0,20.0,89294400.0,14.91,14.981333333333334
2013-08-21,-0.0061792405983333385,0.1688147705805973,0.1771276762180011,0.1874722836494037,340000.0,2.0,21.0,159530500.0,15.94,15.005666666666666
2013-08-22,0.00907392359896506,0.16900907567488987,0.178131316964484,0.17485555328805288,340000.0,3.0,22.0,101471400.0,14.76,15.0045
2013-08-23,0.003366583748315405,0.16934521125777247,0.17733604539076359,0.1734798771227867,340000.0,4.0,23.0,90888900.0,13.98,14.995333333333333
2013-08-27,-0.016215082046347466,0.16980295540621004,0.18021798024630803,0.18870721579813174,336000.0,1.0,27.0,158619400.0,16.77,14.981666666666666
2013-08-28,0.0035448147947086416,0.17102780328640887,0.1833971541681159,0.19247084098220446,336000.0,2.0,28.0,108113000.0,16.49,14.985333333333333
2013-08-29,0.0015849430190284731,0.17216719764291769,0.18372449266815577,0.18910897614960306,336000.0,3.0,29.0,119200500.0,16.81,14.973833333333333
2013-08-30,-0.0031724998403555656,0.17337904130268736,0.18698433479335103,0.19115476391402905,336000.0,4.0,30.0,134928900.0,17.01,14.980166666666666
2013-09-05,0.0012662085775324813,0.17464032134023813,0.19055268038170098,0.19132160506453644,325000.0,3.0,5.0,63090500.0,15.77,14.990333333333332
2013-09-06,0.00048184338281659133,0.1757619018925041,0.19121160743230883,0.19200185105117107,325000.0,4.0,6.0,159756500.0,15.85,14.944666666666667
2013-09-09,0.0095305184444614,0.17696955983570864,0.19048425917337125,0.1888340996875166,300000.0,0.0,9.0,87559300.0,15.63,14.931666666666667
2013-09-10,0.007369959064687224,0.17716949732032036,0.18663939392141254,0.16988464988980947,300000.0,1.0,10.0,105847200.0,14.53,14.888
2013-09-13,0.0022466900849391967,0.17722619007194876,0.18130141825216373,0.16446488556778505,300000.0,4.0,13.0,72727800.0,14.16,14.758333333333333
2013-09-16,0.0057708086189475335,0.17738570203005752,0.17740420294000683,0.171835528503752,323000.0,0.0,16.0,106299200.0,14.38,14.6565
2013-09-19,-0.0016772682667678487,0.17772641258673053,0.17386086315117247,0.17428515210699919,323000.0,3.0,19.0,146616900.0,13.16,14.386500000000002
2013-09-20,-0.011878525739627518,0.17865205587500138,0.17188730542831424,0.17896631107322544,323000.0,4.0,20.0,132867100.0,13.12,14.318333333333333
2013-09-23,-0.004638247058407041,0.1790927128200168,0.17248464130572555,0.1728713292768661,314000.0,0.0,23.0,104616500.0,14.31,14.275833333333333
2013-09-24,-0.002356649941380055,0.17900554840300625,0.1740969287348003,0.1725263227131588,314000.0,1.0,24.0,106333100.0,14.08,14.2295
2013-09-25,-0.0028945645137173175,0.17922471526334374,0.17383710153683568,0.17053639251392883,314000.0,2.0,25.0,117306500.0,14.01,14.190166666666666
2013-09-26,0.0038379228734495945,0.17905448233657512,0.17219851614878157,0.16609222516672867,314000.0,3.0,26.0,77146900.0,14.06,14.150500000000001
2013-09-27,-0.00460720239742934,0.17913675345309452,0.17225849384509967,0.17926619955481582,314000.0,4.0,27.0,99141800.0,15.46,14.138166666666667
2013-10-01,0.007885032911836377,0.17922059666372886,0.1729126464205993,0.17614209215436447,319000.0,1.0,1.0,127160000.0,15.54,14.179333333333334
2013-10-02,-0.0009453090931952973,0.18006900106642515,0.1774553555244643,0.1952398682324836,319000.0,2.0,2.0,113350000.0,16.6,14.216833333333334
2013-10-03,-0.009263712658434712,0.18078163044797305,0.18397810303037,0.2031501300434574,319000.0,3.0,3.0,176698000.0,17.67,14.2745
2013-10-07,-0.008682297848882211,0.18213783760065325,0.19169808012642775,0.2046921106470175,368000.0,0.0,7.0,96295000.0,19.41,14.412833333333333
2013-10-09,0.0007249607619376045,0.18368760958808925,0.19735981238474026,0.20757486084637836,368000.0,2.0,9.0,168973000.0,19.6,14.608333333333333
2013-10-10,0.021328836481730524,0.1839964157002005,0.20123158400678318,0.19550095026457903,368000.0,3.0,10.0,195955000.0,16.48,14.653333333333332
2013-10-11,0.0064225364242866245,0.18343057300252205,0.19818807068694239,0.18002230163327962,368000.0,4.0,11.0,105040000.0,15.72,14.685833333333333
2013-10-14,0.003985978348823728,0.18327047276045744,0.19467539884308716,0.18558677082418118,368000.0,0.0,14.0,112106000.0,16.07,14.744666666666665
2013-10-15,-0.007280474875958858,0.1833229168690023,0.19219868357408668,0.1923085343020152,368000.0,1.0,15.0,155485000.0,18.66,14.850833333333334
2013-10-16,0.013869256884259018,0.18304353273241583,0.187718742216738,0.18517515405963503,368000.0,2.0,16.0,161676000.0,14.71,14.884999999999998
2013-10-17,0.006661057229720581,0.1822888939104952,0.18369851155760553,0.17539979696891664,368000.0,3.0,17.0,129389000.0,13.48,14.889999999999999
2013-10-21,5.731242411375696e-05,0.18141046672618752,0.18159579155749916,0.1695087016327477,351000.0,0.0,21.0,104104000.0,13.16,14.8985
2013-10-24,0.0033168679519281576,0.18133684578805867,0.1781314352428579,0.16826498925097502,351000.0,3.0,24.0,70350000.0,13.2,14.893833333333333
2013-10-25,0.004557131330152035,0.18153126713953968,0.17341815944252842,0.1687421553003676,351000.0,4.0,25.0,93625000.0,13.09,14.896333333333333
2013-10-29,0.005319774945086393,0.18129819656211435,0.16972472379068035,0.16670797580039484,347000.0,1.0,29.0,87401000.0,13.41,14.944666666666668
2013-10-30,-0.0049793857334022255,0.18099607984175228,0.16817248124870368,0.1676385842590333,347000.0,2.0,30.0,140002000.0,13.65,14.960166666666668
2013-10-31,-0.0028402655987919624,0.18049557075423905,0.1678617631517411,0.16795511114793468,347000.0,3.0,31.0,133795000.0,13.75,14.973
2013-11-01,0.0023864443144072044,0.18064503184666558,0.16944065996359595,0.17615947331024923,347000.0,4.0,1.0,142805000.0,13.28,14.982166666666666
2013-11-05,-0.0031718972528616287,0.18075309374100487,0.17067296578124708,0.17490368438862341,342000.0,1.0,5.0,85825000.0,13.27,14.981833333333332
2013-11-06,0.0050927791994307995,0.18096933894580866,0.17239012802509052,0.175293787019612,342000.0,2.0,6.0,87348000.0,12.67,14.987833333333333
2013-11-07,-0.01272385843758592,0.1814461575162845,0.17417885791672344,0.17658223371719772,342000.0,3.0,7.0,157000000.0,13.91,15.002333333333334
2013-11-11,0.00016927892654836294,0.18100796197499391,0.174513015216421,0.16962589764642275,340000.0,0.0,11.0,62614000.0,12.53,14.941166666666668
2013-11-12,-0.002032291462573245,0.18063343410887456,0.1728616163743189,0.16790247909973846,340000.0,1.0,12.0,83990000.0,12.82,14.903166666666667
2013-11-13,0.007992376377177932,0.1792840836313088,0.17099171104180166,0.16555415772603738,340000.0,2.0,13.0,103844000.0,12.52,14.863333333333335
2013-11-14,0.00497693731135038,0.17805038445419313,0.17113470326726174,0.17600874814691234,340000.0,3.0,14.0,103435000.0,12.37,14.803833333333333
2013-11-15,0.004341535177462921,0.17659039839832602,0.17033274000741033,0.17257241741794088,340000.0,4.0,15.0,102818000.0,12.19,14.761
2013-11-18,-0.0035051917728143723,0.17479791029871153,0.1700355850090978,0.16814012265485984,331000.0,0.0,18.0,104796000.0,13.1,14.746333333333332
2013-11-19,-0.0021760310065824426,0.17379482668766918,0.1711417113534796,0.17343311082164758,331000.0,1.0,19.0,93891000.0,13.39,14.719666666666665
2013-11-25,-0.0009959772763667983,0.17284716334871877,0.16986562144354625,0.15917370817637058,316000.0,0.0,25.0,79486000.0,12.79,14.4535
2013-11-26,0.0002767042185139762,0.17183496879563717,0.16732756994544093,0.16331849065638585,316000.0,1.0,26.0,86994000.0,12.81,14.390166666666667
2013-12-02,-0.0026000678565046152,0.17077155479251396,0.16659577170851364,0.16891342623330427,312000.0,0.0,2.0,99726000.0,14.23,14.280333333333335
2013-12-03,-0.004329966808165076,0.17017474230310334,0.16737680303606198,0.1720452792926016,312000.0,1.0,3.0,116563000.0,14.55,14.262333333333334
2013-12-04,-0.00011129409281872297,0.16994191997842104,0.1667457220369136,0.1702777058259058,312000.0,2.0,4.0,123033000.0,14.7,14.265166666666667
2013-12-06,0.01111493035460279,0.16993592595066961,0.16878634700608275,0.16937683302221626,312000.0,4.0,6.0,127728000.0,13.79,14.277833333333335
2013-12-10,-0.0035896435660866545,0.17007310295924988,0.17037922556275378,0.17128288343974088,354000.0,1.0,10.0,80976000.0,13.91,14.258833333333333
2013-12-11,-0.011294520122638861,0.17074020846572266,0.17328023560464667,0.18341847644276885,354000.0,2.0,11.0,130591000.0,15.42,14.273666666666665
2013-12-13,-0.00011230630857905047,0.17145782895108186,0.17537030504178583,0.18249562647829742,354000.0,4.0,13.0,107808000.0,15.76,14.3495
2013-01-16,-0.00013602610737601035,0.17229770598343896,0.17853793967078255,0.1861158789708894,344000.0,2.0,16.0,104849500.0,13.42,16.494333333333334
2013-02-11,-0.00019764139675145206,0.17217845881317084,0.1777289077467465,0.16533167340203594,347000.0,0.0,11.0,73775000.0,12.94,15.260166666666667
2013-02-13,0.0008547194579896524,0.17165808343496528,0.1764145740567437,0.164711214989727,347000.0,2.0,13.0,82322600.0,12.98,15.088666666666665
2013-03-15,-0.005758871852356554,0.1709786065907786,0.17172191753149318,0.1599551938165162,343000.0,4.0,15.0,138601100.0,11.3,14.3
2013-04-15,-0.023446589003436956,0.17137356876351093,0.17201938319977833,0.18398295481972315,356000.0,0.0,15.0,217259000.0,17.27,13.472166666666668
2013-05-23,-0.002896954252976587,0.1712099652732648,0.16939279879195707,0.17298295693178292,343000.0,3.0,23.0,211064400.0,14.07,13.435833333333333
2013-05-31,-0.01445606447056868,0.1718650731526426,0.17313411831009679,0.18403827099273465,353000.0,4.0,31.0,176850100.0,16.3,13.473166666666668
2013-06-10,0.0,0.1724162456491557,0.17619753011675673,0.18002827402302676,337000.0,0.0,10.0,105667100.0,15.44,13.884000000000002
2013-07-05,0.010730938520570851,0.1728041000850889,0.17902388241676698,0.17408695531656743,340000.0,4.0,5.0,122416900.0,14.89,15.111666666666666
2013-08-06,-0.0056986966191040055,0.17221650774932964,0.1748436348048642,0.1630817167602092,339000.0,1.0,6.0,87495000.0,12.72,14.906833333333333
2013-09-17,0.004452576275668841,0.17196557734694468,0.17365743313160187,0.16705194856547131,323000.0,1.0,17.0,82523300.0,14.53,14.583666666666666
2013-10-04,0.0075481266674324215,0.17272164816324212,0.17380451505573563,0.18477368061340355,319000.0,4.0,4.0,96878000.0,16.74,14.319999999999999
2013-10-22,0.005774636588196701,0.1722868099382054,0.17057219422529815,0.16386666987083934,351000.0,1.0,22.0,126663000.0,13.33,14.897499999999999
2013-10-23,-0.004800266224190171,0.17264974683998963,0.16918646716510946,0.16715832001562386,351000.0,2.0,23.0,105484000.0,13.42,14.898
2013-11-29,-0.0006627361429848867,0.17312438117656218,0.17132221302526407,0.17376044606098232,316000.0,4.0,29.0,55870900.0,13.7,14.307333333333334
2013-01-17,0.0064395883628871374,0.17318753917845972,0.17197240376717984,0.17030290227505016,344000.0,3.0,17.0,133833500.0,13.57,16.470000000000002
2013-02-07,-0.0013239575131218596,0.17332831920826475,0.17004615563416142,0.1751424399483115,361000.0,3.0,7.0,162490000.0,13.5,15.383000000000001
2013-02-15,-0.001182602000821785,0.17296849634711753,0.16974514223612705,0.16236160288066737,347000.0,4.0,15.0,215226500.0,12.46,14.979833333333334
2013-02-27,0.01251962134634988,0.17305130464665042,0.1705532013553903,0.1711986156119402,342000.0,2.0,27.0,150781900.0,14.73,14.970666666666666
2013-03-28,0.0030684419651616215,0.17246172868308798,0.16746355459146725,0.158312212241367,358000.0,3.0,28.0,102932800.0,12.7,13.527
2013-04-02,0.004922207498542743,0.1715344003489317,0.16600642475472333,0.16301725309133056,375000.0,1.0,2.0,101504300.0,12.78,13.479000000000001
2013-04-19,0.008655806395001964,0.1714269717174052,0.167004376082004,0.18013219658471494,356000.0,4.0,19.0,149687600.0,14.97,13.673499999999999
2013-04-26,-0.0017678940836682617,0.17062526566715377,0.16822772467894215,0.16847834586535795,343000.0,4.0,26.0,95918800.0,13.61,13.705666666666668
2013-08-07,-0.0032457201067799314,0.17054583706168358,0.1667048503728924,0.16358424408169156,339000.0,2.0,7.0,84854700.0,12.98,14.914
2013-08-13,0.002952293104722303,0.1705755021692468,0.1681151773958425,0.16536384735611753,327000.0,1.0,13.0,80806000.0,12.31,14.916666666666666
2013-09-03,0.004511683154746475,0.17170736419762342,0.1724829584657368,0.184856158440802,325000.0,1.0,3.0,142375100.0,16.61,15.004666666666667
2013-10-08,-0.01171499423882893,0.1730276675719338,0.17906244495970425,0.21302962905455222,368000.0,1.0,8.0,178015000.0,20.34,14.521999999999998
2013-01-23,0.0016079735457916102,0.17241522836061687,0.1772686346431946,0.15950929428280974,339000.0,2.0,23.0,104596100.0,12.46,16.217333333333332
2013-02-05,0.010047058932103618,0.17167797632839862,0.17811553108364295,0.1678187262839332,361000.0,1.0,5.0,113912400.0,13.72,15.552833333333334
2013-02-06,0.000727977249660852,0.1712462395710046,0.17914877468449106,0.17053006536035809,361000.0,2.0,6.0,138762800.0,13.41,15.468166666666667
2013-02-19,0.0074666249184793965,0.1704960405310872,0.17369405828400758,0.15758257643838466,362000.0,1.0,19.0,95105400.0,12.31,14.933666666666666
2013-02-21,-0.0060975667336689,0.17076052366627556,0.1648682016199678,0.16890034573435322,362000.0,3.0,21.0,183257000.0,15.22,14.9245
2013-03-06,0.0013601932519766145,0.1705676796864009,0.16552821896505168,0.16280938100822914,340000.0,2.0,6.0,94469900.0,13.53,14.790999999999999
2013-05-06,0.0025375474400060093,0.169372339707404,0.16365971392335935,0.15847620107547158,335000.0,0.0,6.0,66882100.0,12.66,13.677999999999999
2013-06-07,0.012640274587325714,0.1701974199398929,0.1659573878484067,0.18201843498559478,346000.0,4.0,7.0,188337800.0,15.14,13.815
2013-07-12,0.00041793104430924206,0.1705896207805973,0.16959822026295404,0.17578673851112148,351000.0,4.0,12.0,104212700.0,13.84,15.0975
2013-08-16,-0.003311179620878887,0.17067684806873498,0.17095404039608555,0.17567944640001082,327000.0,4.0,16.0,130868200.0,14.37,14.948833333333333
2013-01-24,0.000267815786686081,0.1700667079314048,0.16976812804519692,0.156879819253786,339000.0,3.0,24.0,146426400.0,12.69,16.12333333333333
2013-02-25,-0.01921026212075635,0.17017608509037183,0.17358263531921986,0.17754873744558627,342000.0,0.0,25.0,245824800.0,18.99,14.953499999999998
2013-03-07,0.0018106510437298103,0.16982002971206162,0.16808462523366946,0.1545283845578427,340000.0,3.0,7.0,86101400.0,13.06,14.743666666666666
2013-06-28,-0.0041057849279391686,0.17026083700217284,0.16910655273032255,0.18089637599438688,347000.0,4.0,28.0,160402900.0,16.86,14.9185
2013-07-15,0.003813381377221001,0.17071138244581807,0.1676155058506329,0.1682242120015626,344000.0,0.0,15.0,69450600.0,13.79,15.034666666666668
2013-07-31,0.0007115980076890242,0.17053341167071404,0.16805992120768395,0.1591018960390413,334000.0,2.0,31.0,142388700.0,13.45,14.935666666666666
2013-08-26,-0.0037279521818170533,0.17047451397398447,0.16831746316989957,0.1788364472566644,336000.0,0.0,26.0,89702100.0,14.99,14.973500000000001
2013-10-28,0.0015900906613711858,0.1701187792863493,0.16954222280580789,0.16065218273738424,347000.0,0.0,28.0,84979000.0,13.31,14.9185
2013-11-04,0.0035123250712177506,0.17017438207050273,0.16632444867354385,0.16480750533306662,342000.0,0.0,4.0,85677000.0,12.93,14.974166666666667
2013-11-20,-0.003132858506419093,0.17023590381489437,0.16602307141977818,0.16671732573273423,331000.0,2.0,20.0,124909000.0,13.4,14.663499999999999
2013-02-28,-0.0019768258615899745,0.16916779454524009,0.1664742431136514,0.1613577545084076,342000.0,3.0,28.0,126866000.0,15.51,14.964666666666666
2013-03-11,0.0037884721081814896,0.16625065092101013,0.16047744752661713,0.14885246932149296,343000.0,0.0,11.0,83746800.0,11.56,14.619166666666667
2013-05-22,-0.007445276262438886,0.16670899571851092,0.16226558694470578,0.1695928798278274,343000.0,2.0,22.0,244031800.0,13.82,13.446833333333334
2013-06-12,-0.008311613033204645,0.1677528588863393,0.16746082907332405,0.19078371597615798,337000.0,2.0,12.0,177361500.0,18.59,14.067333333333334
2013-09-04,0.008238981627648,0.16772245217825593,0.16808958748328193,0.1698611177825237,325000.0,2.0,4.0,97389400.0,15.88,15.011999999999999
2013-09-18,0.011507717034261363,0.16839780845307661,0.17030611947848834,0.1724404144844396,323000.0,2.0,18.0,203460600.0,13.59,14.475
2013-10-18,0.00673169597119092,0.1683223160893315,0.17398352836058173,0.16723951373195997,368000.0,4.0,18.0,138316000.0,13.04,14.891166666666667
2013-11-27,0.0024322953649361977,0.16820921946286252,0.17212920344019872,0.1603212552259123,316000.0,2.0,27.0,58800000.0,12.98,14.341833333333334
2013-03-12,-0.002245716570401772,0.16778916460921608,0.16381945910401716,0.14923499429525022,343000.0,1.0,12.0,105755800.0,12.27,14.557833333333333
2013-03-14,0.005309816566857833,0.16588427352626992,0.15786940177966824,0.14011083116077905,343000.0,3.0,14.0,126329900.0,11.3,14.383999999999999
2013-06-19,-0.013913210772645903,0.1657966660211616,0.158153193562528,0.1738593733987384,353000.0,2.0,19.0,206149500.0,16.64,14.321500000000002
2013-06-20,-0.025090386101023113,0.166121864125184,0.16127205175383677,0.18283380468850383,353000.0,3.0,20.0,321255900.0,20.49,14.450166666666666
2013-12-12,-0.003306692042454411,0.16680522865910236,0.1635905685086522,0.17191383899998944,354000.0,3.0,12.0,115565000.0,15.54,14.306166666666666
2013-09-11,0.0031335882633571825,0.16664124719957363,0.16853179871679297,0.17394114533595417,300000.0,2.0,11.0,94545900.0,13.82,14.838333333333333
2013-09-30,-0.005342580692326353,0.16759875901944443,0.1756283614036373,0.1755936445950008,319000.0,0.0,30.0,143937000.0,16.6,14.166666666666666
2013-11-22,0.004989997019860742,0.1669485068391661,0.17417465232954238,0.16659082802826367,331000.0,4.0,22.0,81296000.0,12.26,14.523833333333334
2013-12-09,0.0025390089539774133,0.16697932197077786,0.17138832037124585,0.16890214489702113,354000.0,0.0,9.0,70124000.0,13.49,14.266666666666667
2013-11-21,0.00803622261076015,0.16732576354963372,0.170350274726022,0.1667236107738703,331000.0,3.0,21.0,92841000.0,12.66,14.599666666666668
2013-12-05,-0.004405137211956686,0.16725957179087325,0.17103809137161782,0.17738022856393332,312000.0,3.0,5.0,106934000.0,15.08,14.286166666666666
2013-09-12,-0.0026599513952610225,0.1672420742183542,0.1679728096810108,0.16026723614196553,300000.0,3.0,12.0,83209000.0,14.29,14.799666666666665
2013-11-08,0.01340091654078893,0.16724333776352118,0.1676217047407062,0.16483530332674073,342000.0,4.0,8.0,136713000.0,12.9,14.971833333333334
2013-12-16,0.006212764470606114,0.16762904057742137,0.16888183328900955,0.17520278763853775,364000.0,0.0,16.0,96195000.0,16.03,14.398
2013-12-17,-0.003185556151612125,0.16851640911327695,0.1717130835936816,0.1808798622972305,364000.0,1.0,17.0,89886000.0,16.21,14.429666666666668
2013-12-20,0.00038558325458657106,0.169442376646718,0.17008178889233413,0.16922375505719622,364000.0,4.0,20.0,197087000.0,13.79,14.422833333333333
2013-12-23,0.005328371023518729,0.16909293383077728,0.17040936923936734,0.16190513787713148,334000.0,0.0,23.0,85598000.0,13.04,14.3825
2013-12-26,0.005071076137326774,0.16775479501217852,0.16971124096741627,0.16134466196698535,334000.0,3.0,26.0,63365000.0,12.33,14.260333333333334
2013-12-27,-5.436349194851346e-05,0.16714346444244152,0.16595305248937064,0.15641184524830976,334000.0,4.0,27.0,61814000.0,12.46,14.191333333333334
2013-12-30,-0.000163184371887156,0.16672376717994722,0.1624184949718376,0.16320707470956528,332000.0,0.0,30.0,56857000.0,13.56,14.122833333333334
2013-12-31,0.004721698706082655,0.16648082373132345,0.1609526955328458,0.16189475786223714,332000.0,1.0,31.0,86119900.0,13.72,14.0725
2014-01-08,0.00021802724882009124,0.1665277236858775,0.16084227880263965,0.16135305422610086,322000.0,2.0,8.0,96582300.0,12.87,13.668833333333334
2014-01-10,0.0027190184934646326,0.16703168423015893,0.16063777166313087,0.1603221262694414,322000.0,4.0,10.0,102026400.0,12.14,13.507166666666667
2013-12-18,0.016928408007197658,0.168141943181324,0.16226270823075112,0.1645365280864108,364000.0,2.0,18.0,234906000.0,13.8,14.425
2014-01-03,-0.00016401410739602673,0.16768875332504485,0.1623991326009575,0.16388919656059733,332000.0,4.0,3.0,81390600.0,13.76,13.8765
2014-01-06,-0.002902112919817387,0.16654114279461996,0.16153745563234131,0.15758637301915626,322000.0,0.0,6.0,108028200.0,13.55,13.775666666666668
2014-01-09,0.0006536387585345358,0.16592373801182744,0.16093303154283195,0.15833093377855378,322000.0,3.0,9.0,90683400.0,12.89,13.615833333333335
2013-12-24,0.0021889901410612595,0.16468353449534384,0.15819993988360664,0.146656667973315,334000.0,1.0,24.0,45368800.0,12.48,14.313833333333333
2014-01-07,0.006122887099330358,0.16394145826654308,0.15714622777860138,0.1592679675613845,322000.0,1.0,7.0,86144200.0,12.92,13.716333333333333
2013-12-19,-0.0011563755733572853,0.16312208427238517,0.15408130849783971,0.14856460015678905,364000.0,3.0,19.0,136531200.0,14.15,14.427333333333333
2014-01-13,-0.013394383306939614,0.16286489708660795,0.15521283925599302,0.16324402680992273,318000.0,0.0,13.0,149892000.0,13.28,13.483333333333333
